name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Río Grande, Tierra del Fuego, Argentina",2022-01-11,14,3.2,8.8,14,-3,6.1,-0.5,54.8,0,0,0,,0,0,96.5,72.4,260.5,995.3,37.6,22.2,319.2,27.4,9,,2022-01-11T05:19:20,2022-01-11T21:57:32,0.29,Partially cloudy,Becoming cloudy in the afternoon.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-12,16,6,11.1,16,2.8,9.2,0.8,54.7,0.1,100,4.17,rain,0,0,87.1,63,270,995.6,76.9,20.3,330.2,28.5,8,,2022-01-12T05:20:58,2022-01-12T21:56:39,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-13,16.2,2,10.3,16.2,-1.2,8.6,-0.5,50.4,0,0,0,,0,0,53.6,40.7,275.3,1002.1,67.4,21.7,296.7,25.7,8,,2022-01-13T05:22:38,2022-01-13T21:55:42,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2022-01-14,13.9,3,9,13.9,-1.5,7,-0.4,55.5,0,0,0,,0,0,51.8,37.1,256.4,1003,45.1,22.2,327.2,28.2,8,,2022-01-14T05:24:20,2022-01-14T21:54:42,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-15,13,4.2,8.7,13,1.5,7,4.1,73.7,4,100,4.17,rain,0,0,61.2,42.5,7.7,995.7,79.9,15.6,173.8,15,4,,2022-01-15T05:26:04,2022-01-15T21:53:39,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-16,10,1.9,6.7,10,-0.9,3.1,0.5,68.2,0.5,100,4.17,rain,0,0,68.4,46.4,166.1,1005.9,78.6,21,273.5,23.8,9,,2022-01-16T05:27:50,2022-01-16T21:52:33,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-17,15.2,-1.9,7.5,15.2,-6.7,5.6,-0.4,61.7,0,0,0,,0,0,49.3,31.4,262.6,1015.7,42.4,22,257.6,22.3,6,,2022-01-17T05:29:38,2022-01-17T21:51:24,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-18,18.2,8.9,13.3,18.2,5.2,12.4,6.5,65.1,0,0,0,,0,0,66.6,46,248.7,1013.3,84.8,22.2,298.1,26,9,,2022-01-18T05:31:27,2022-01-18T21:50:12,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-19,14,5,10.2,14,2.1,9.3,6,76,0,0,0,,0,0,37.1,37.1,354.4,1021.1,39,23,275.4,24,7,,2022-01-19T05:33:18,2022-01-19T21:48:57,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-20,15.7,3,11.1,15.7,0.5,10,7.6,80.3,0,0,0,,0,0,49,44.6,340.3,1013.9,3.4,16.8,350.4,30.4,9,,2022-01-20T05:35:10,2022-01-20T21:47:39,0.59,Clear,Clear conditions throughout the day.,clear-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-21,13.9,9.7,11.1,13.9,7.6,10.9,10.6,96.9,0,0,0,,0,0,34.6,22.3,49.9,999,86.3,2.2,292.5,25.3,7,,2022-01-21T05:37:04,2022-01-21T21:46:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-22,16.1,8.9,10.7,16.1,5.9,9.5,9.1,91.2,3.9,100,8.33,rain,0,0,33.5,25.9,85.1,994.8,98.7,11,127.7,10.9,4,,2022-01-22T05:38:58,2022-01-22T21:44:55,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-23,16,5.1,10.4,16,1.9,9.4,6.9,80.8,0,0,0,,0,0,51.1,39.4,271.4,990,86,20.3,256.8,22.1,8,,2022-01-23T05:40:54,2022-01-23T21:43:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-24,15,5.7,10.6,15,0.7,8.7,3.1,61.2,0.1,100,4.17,rain,0,0,81.7,61.2,263,992.3,45.7,20.2,223.7,19.1,7,,2022-01-24T05:42:51,2022-01-24T21:42:01,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-25,14,5,9.3,14,0.4,7.1,0.8,58.1,0,0,0,,0,0,68,42.5,247.7,1002.7,60.5,21.2,275.3,23.6,7,,2022-01-25T05:44:49,2022-01-25T21:40:30,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-26,14,2.9,9.4,14,-1.4,7.6,3.5,67.2,0,0,0,,0,0,69.1,48.2,255.8,1013.8,87.5,23.3,145.4,12.4,5,,2022-01-26T05:46:48,2022-01-26T21:38:56,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2022-01-27,19.1,9.7,13.5,19.1,6.3,13.1,7,66.9,0,0,0,,0,0,60.5,37.1,249.6,1012.7,82.3,22.2,230.3,19.8,7,,2022-01-27T05:48:48,2022-01-27T21:37:20,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-28,15.2,8.6,11.4,15.2,6.4,10.9,9,86,0,0,0,,0,0,48.2,31.7,10,1008.6,73.2,17.5,294.9,25.6,9,,2022-01-28T05:50:48,2022-01-28T21:35:42,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-29,17,8.7,12.3,17,5.7,12.1,10.2,87.9,3,100,4.17,rain,0,0,46.4,27.7,332.3,997.1,90.8,15.2,219.5,19,8,,2022-01-29T05:52:49,2022-01-29T21:34:02,0.91,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-30,14.7,5.7,9.5,14.7,3,7.7,3.3,69.1,11,100,4.17,rain,0,0,61.2,44.6,238.9,998,87.7,20.2,196.4,16.9,5,,2022-01-30T05:54:51,2022-01-30T21:32:20,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-01-31,13.7,5,9.4,13.7,0.5,7.2,2.4,63,0,0,0,,0,0,83.5,59.4,259.6,989,61.9,22.2,239.4,20.7,7,,2022-01-31T05:56:53,2022-01-31T21:30:35,0.98,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-01,12.9,3.7,8.9,12.9,-1.7,6.2,0.2,56.9,0,0,0,,0,0,100.1,64.8,259.1,986.4,27,23,314.4,27.1,8,,2022-02-01T05:58:55,2022-02-01T21:28:49,0,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-02,15,3.4,9.4,15,-2.5,7,1.1,58.4,0,0,0,,0,0,64.8,44.6,279.2,997.9,53.3,23,163.9,14,5,,2022-02-02T06:00:58,2022-02-02T21:27:00,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-03,10,2,6.6,10,-1.2,4.4,2.7,76.6,0.1,100,4.17,rain,0,0,27.4,24.1,90.2,1009.5,92.3,18.6,237.5,20.6,7,,2022-02-03T06:03:01,2022-02-03T21:25:10,0.08,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-04,13.2,6.9,9.4,13.2,4.1,8.1,5.6,78.2,2,100,4.17,rain,0,0,39.2,35.3,31.5,1018.4,65.2,19.8,312.7,26.9,8,,2022-02-04T06:05:04,2022-02-04T21:23:18,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-05,20.7,3.7,11.5,20.7,0.5,10.5,6.2,72.2,0,0,0,,0,0,64.8,44.6,291.7,1011.3,69.4,21.2,145.5,12.6,4,,2022-02-05T06:07:08,2022-02-05T21:21:24,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-06,15.2,3.1,10.9,15.2,0.1,10.3,6,72.8,0,0,0,,0,0,45.7,29.5,320.4,1012.1,77.7,20,200.1,17.2,6,,2022-02-06T06:09:12,2022-02-06T21:19:28,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-07,16.7,9.1,13,16.7,6.6,12.9,10.2,83.1,0,0,0,,0,0,31.3,19.1,46.1,1000.9,92.7,13.2,279,24.3,8,,2022-02-07T06:11:15,2022-02-07T21:17:31,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2022-02-08,16,6.1,12,16,2.9,11.1,5.4,66.6,4.5,100,8.33,rain,0,0,69.1,50,268.2,1000.1,57.8,19.8,281,24.3,8,,2022-02-08T06:13:19,2022-02-08T21:15:32,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-09,15.7,6.1,11,15.7,1.9,10.2,4,64.6,1,100,4.17,rain,0,0,79.6,59.4,307.5,997.1,58.5,19.2,270.5,23.2,8,,2022-02-09T06:15:23,2022-02-09T21:13:32,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-10,14,6.1,9.6,14,1.7,7.1,2.5,62.1,0,0,0,,0,0,73.4,50,273.5,1001.5,80.8,23,188.4,16.2,6,,2022-02-10T06:17:27,2022-02-10T21:11:30,0.3,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-11,17.1,5.1,10.7,17.1,0.9,8.9,4.9,68.6,0,0,0,,0,0,68.4,55.4,269.9,1006.6,88.1,22.8,120.5,10.5,4,,2022-02-11T06:19:30,2022-02-11T21:09:26,0.34,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-12,16.2,9.9,13.1,16.2,7.4,13,2.6,51.7,0,0,0,,0,0,81.7,63,259.9,1000.3,54.8,22.4,278.1,24.1,8,,2022-02-12T06:21:34,2022-02-12T21:07:21,0.37,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-13,15.2,3,11,15.2,-1.5,9.8,1.2,52,0,0,0,,0,0,131.8,100.1,274.2,995.9,65,20.2,264,22.9,8,,2022-02-13T06:23:37,2022-02-13T21:05:15,0.4,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-14,14,2,8.5,14,-3,6.5,0.7,60.2,0,0,0,,0,0,63,48.2,325.8,1000.5,78.9,20.6,217.1,18.7,6,,2022-02-14T06:25:40,2022-02-14T21:03:08,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-15,13.7,4.2,9.1,13.7,-1.1,6.7,1.8,62.9,0.1,100,4.17,rain,0,0,66.6,48.2,275.5,992.8,61,20.1,266.8,22.9,8,,2022-02-15T06:27:43,2022-02-15T21:00:59,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-16,14,1.2,8.5,14,-3.4,6,1.5,63,0,0,0,,0,0.3,85.3,63,284.4,1003.2,67,20.8,102.5,8.7,3,,2022-02-16T06:29:46,2022-02-16T20:58:50,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-17,20.7,11.9,15.8,20.7,11.9,15.8,6.5,55.1,0,0,0,,0,0,96.5,70.6,283.2,998.3,56.6,20.8,208.8,17.9,6,,2022-02-17T06:31:48,2022-02-17T20:56:39,0.53,Partially cloudy,Partly cloudy throughout the day.,wind,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-18,14.2,7.7,10.5,14.2,4.1,9.2,5.9,74.5,0,0,0,,0,0,41.4,31.7,248.8,1004.6,86.9,17.5,121.6,10.5,4,,2022-02-18T06:33:50,2022-02-18T20:54:27,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-19,11,5.2,7.7,11,2.7,5.8,1.1,64.3,0.9,100,4.17,rain,0,0,38.9,20.5,69.1,1021.3,93.6,20.9,176.9,15.6,6,,2022-02-19T06:35:52,2022-02-19T20:52:14,0.6,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-20,12,5.1,8.5,12,3.2,7.3,5.3,80.8,0.1,100,4.17,rain,0,0,28.1,31.7,337.3,1030.4,72,17.8,184.1,15.8,6,,2022-02-20T06:37:54,2022-02-20T20:50:00,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-21,22.7,4.1,13.4,22.7,0.4,11.9,4.7,59.5,0,0,0,,0,0,49.7,42.5,294.5,1024.3,38.4,22,264.6,22.9,8,,2022-02-21T06:39:55,2022-02-21T20:47:44,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-22,20.4,10.2,15.6,20.4,10.2,15.6,9.5,69,0,0,0,,0,0,66.6,46.4,263.9,1013.8,65.2,22.1,198.1,17.1,6,,2022-02-22T06:41:56,2022-02-22T20:45:29,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-23,12.9,8.7,10.4,12.9,5.6,9.4,7.9,84.5,0,0,0,,0,0,41,40.7,13.6,1013.5,91.3,14.8,127.5,10.9,4,,2022-02-23T06:43:56,2022-02-23T20:43:12,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-24,20.4,10,13.1,20.4,10,13.1,9.5,82.2,0,0,0,,0,0,42.1,31.7,311.4,1002.3,92.4,15.7,189,16.5,7,,2022-02-24T06:45:56,2022-02-24T20:40:54,0.78,Overcast,Cloudy skies throughout the day.,cloudy,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-25,19,6,12.9,19,2.8,12,5.2,64.7,0,0,0,,0,0,70.6,48.2,280.7,997.2,40.8,21.3,192.5,16.5,5,,2022-02-25T06:47:56,2022-02-25T20:38:36,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-26,14.1,2,8.5,14.1,-0.7,7,4.6,77.9,0.1,100,4.17,rain,0,0,35.6,33.5,324,994.8,62.2,22.4,226.3,19.5,7,,2022-02-26T06:49:56,2022-02-26T20:36:16,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-27,14.9,3.7,8.9,14.9,0.6,7.4,2.7,68.2,0,0,0,,0,0,33.5,27.7,280.9,985.5,76.2,21.6,216.6,18.6,7,,2022-02-27T06:51:55,2022-02-27T20:33:56,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-02-28,14,0.7,7.5,14,-3.4,5.3,-0.7,60.7,0,0,0,,0,0,47.2,35.3,249.9,992.9,39.9,22.2,226.8,19.5,7,,2022-02-28T06:53:53,2022-02-28T20:31:36,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-01,10.2,6.2,8.2,10.2,2.3,5.1,5.4,82.7,4.6,100,12.5,rain,0,0,64.8,44.6,264.1,986.9,89.3,17.6,138.1,11.7,6,,2022-03-01T06:55:51,2022-03-01T20:29:15,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-02,11.1,2,7.5,11.1,-0.6,6.7,5.2,86.3,0,0,0,,0,0,45.4,29.5,338,1000.5,79.2,22.7,107.5,9.3,5,,2022-03-02T06:57:49,2022-03-02T20:26:53,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-03,16.7,9,12.3,16.7,7,12.1,6.9,73.9,4.4,100,8.33,rain,0,0,48.2,37.1,323.5,990.9,85.1,14.7,171.6,14.7,7,,2022-03-03T06:59:47,2022-03-03T20:24:30,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-04,13.7,3.9,9.1,13.7,0.1,7.2,3.8,70.5,0,0,0,,0,0,58.7,46.4,283.4,987.2,83.5,18.5,144.1,12.4,5,,2022-03-04T07:01:44,2022-03-04T20:22:07,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-05,13.7,6,8.7,13.7,1,5.8,3.1,69.3,0,0,0,,0,0,67.3,44.6,258.2,993.1,86.8,21.3,172.4,14.8,5,,2022-03-05T07:03:40,2022-03-05T20:19:44,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-06,11,2.1,6.6,11,-2.1,4.2,2.6,77.5,0.8,100,4.17,rain,0,0,46.1,29.5,266.8,999.4,60.4,21,172,14.8,6,,2022-03-06T07:05:37,2022-03-06T20:17:20,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-07,11.1,1.7,7.1,11.1,-1.1,5,3.8,80.7,0.5,100,4.17,rain,0,0,40.3,29.5,31.2,1002.8,56.5,22.1,180.4,15.7,6,,2022-03-07T07:07:33,2022-03-07T20:14:56,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-08,12.7,10,11.2,12.7,10,11.2,9.8,91.4,3,100,4.17,rain,0,0,59,38.9,37.2,991.9,93.4,9.2,121.4,10.5,5,,2022-03-08T07:09:28,2022-03-08T20:12:31,0.19,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-09,12,7,9.7,12,3.8,8.4,6.9,83.6,11,100,8.33,rain,0,0,48.6,33.5,166.6,998.7,93.7,17,57.4,5.1,2,,2022-03-09T07:11:24,2022-03-09T20:10:06,0.22,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-10,12.7,2,8,12.7,-1.2,6.4,2.3,68.7,0,0,0,,0,0,41.4,33.5,357.9,1015.2,49.2,22.4,210.7,18.2,7,,2022-03-10T07:13:19,2022-03-10T20:07:41,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2022-03-11,11,7.9,9.2,11,5.3,7.5,7.7,90.6,4,100,4.17,rain,0,0,45,35.3,345.7,1013.8,86.5,15.4,107.7,9.4,4,,2022-03-11T07:15:13,2022-03-11T20:05:15,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-12,12.7,1.7,7.7,12.7,-2.8,5.4,3.3,75.3,0.1,100,4.17,rain,0,0,55.4,38.9,277.9,1013.2,75.8,22.3,138.8,11.9,5,,2022-03-12T07:17:07,2022-03-12T20:02:49,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-13,11,3.7,8.5,11,-2.9,5.6,2.3,66.6,0.1,100,4.17,rain,0,0,114.8,83.5,281.2,996,46.9,20.7,202.9,17.5,7,,2022-03-13T07:19:01,2022-03-13T20:00:23,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-14,10.7,3,6.5,10.7,-3.3,2.7,1.2,70.9,1.6,100,4.17,rain,0,0,72.4,50,262.7,1000.7,67.1,20.1,139.2,12.1,5,,2022-03-14T07:20:55,2022-03-14T19:57:56,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2022-03-15,17,6,11.8,17,2.1,10.6,8.7,82.3,5,100,4.17,rain,0,0,76,55.4,295.1,990.5,89.3,20.9,75,6.4,4,,2022-03-15T07:22:48,2022-03-15T19:55:30,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"87934099999,SAWE,remote"
"Río Grande, Tierra del Fuego, Argentina",2022-03-16,13,3.9,6.9,13,0.2,3.8,4.3,84.1,3.5,100,8.33,rain,0,0,60.1,38.9,161.5,991.7,72.9,15.4,74.9,6.4,3,,2022-03-16T07:24:41,2022-03-16T19:53:03,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"87934099999,SAWE"
"Río Grande, Tierra del Fuego, Argentina",2022-03-17,8.2,0.1,4.4,4.7,-4.9,0.6,1,79.9,0,0,0,,0,0,52.2,33.5,246.6,1006.2,75.7,19.9,157.8,13.7,6,,2022-03-17T07:26:34,2022-03-17T19:50:36,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"87934099999,SAWE"
